Line	ID	patternID	z	Cl	H2O2	OrganicMatter	O2	larvae	adults	mass
LINESTRING(696717.485 4654882.778,696711.990 4654891.558)	76-7	76	374.700	0	0	1	8	0.999635558	11.0169936	0
LINESTRING(696711.990 4654891.558,696706.495 4654900.338)	76-8	76	374.663	0	0	1	8	0.999285398	11.6242294	0
LINESTRING(696706.495 4654900.338,696701.000 4654909.118)	76-9	76	374.625	0	0	1	8	0.997523551	9.19528596	0
LINESTRING(696701.000 4654909.118,696695.505 4654917.897)	76-10	76	374.587	0	0	1	8	0.992778028	9.54227789	0
LINESTRING(696695.505 4654917.897,696690.010 4654926.677)	76-11	76	374.550	0	0	1	8	0.985675476	10.3230097	0
LINESTRING(696690.010 4654926.677,696684.515 4654935.457)	76-12	76	374.512	0	0	1	8	0.978555543	9.71577385	0
LINESTRING(696684.515 4654935.457,696679.020 4654944.237)	76-13	76	374.475	0	0	1	8	0.97429962	9.71577385	0
LINESTRING(696679.020 4654944.237,696673.525 4654953.017)	76-14	76	374.438	0	0	1	8	0.973484364	10.9302456	0
LINESTRING(696673.525 4654953.017,696668.030 4654961.796)	76-15	76	374.400	0	0	1	8	0.973136763	9.80252183	0
LINESTRING(696668.030 4654961.796,696662.535 4654970.576)	76-16	76	374.363	0	0	1	8	0.972025495	11.1904895	0
LINESTRING(696662.535 4654970.576,696657.040 4654979.356)	76-17	76	374.325	0	0	1	8	0.967535065	12.4917092	0
LINESTRING(696657.040 4654979.356,696651.545 4654988.136)	76-18	76	374.288	0	0	1	8	0	10.7567496	0
LINESTRING(696651.545 4654988.136,696646.050 4654996.915)	76-19	76	374.250	0	0	1	8	0.937755089	10.3230097	0
LINESTRING(696646.050 4654996.915,696640.555 4655005.695)	76-20	76	374.213	0	0	1	8	0.918877624	10.7567496	0
LINESTRING(696640.555 4655005.695,696635.060 4655014.475)	76-21	76	374.175	0	0	1	8	0.910364876	10.4965057	0
LINESTRING(696635.060 4655014.475,696629.565 4655023.255)	76-22	76	374.137	0	0	1	8	0.91062763	10.2362617	0
LINESTRING(696629.565 4655023.255,696624.070 4655032.035)	76-23	76	374.100	0	0	1	8	0.913759359	9.88926981	0
LINESTRING(696624.070 4655032.035,696618.575 4655040.814)	76-24	76	374.062	0	0	1	8	0.924189483	9.97601779	0
LINESTRING(696618.575 4655040.814,696613.080 4655049.594)	76-25	76	374.025	0	0	1	8	0.94023725	11.7977254	0
LINESTRING(696613.080 4655049.594,696607.585 4655058.374)	76-26	76	373.988	0	0	1	8	0.956878096	10.4965057	0
LINESTRING(696607.585 4655058.374,696602.090 4655067.154)	76-27	76	373.950	0	0	1	8	0.967436758	10.6700016	0
LINESTRING(696602.090 4655067.154,696596.595 4655075.933)	76-28	76	373.913	0	0	1	8	0.968723241	11.1037415	0
LINESTRING(696596.595 4655075.933,696591.100 4655084.713)	76-29	76	373.875	0	0	1	8	0.968728254	10.4097577	0
LINESTRING(696591.100 4655084.713,696585.605 4655093.493)	76-30	76	373.838	0	0	1	8	0.968708839	10.5832537	0
LINESTRING(696585.605 4655093.493,696580.110 4655102.273)	76-31	76	373.800	0	0	1	8	0.968598768	10.5832537	0
LINESTRING(696580.110 4655102.273,696574.615 4655111.053)	76-32	76	373.762	0	0	1	8	0.968133443	9.36878192	0
LINESTRING(696574.615 4655111.053,696569.120 4655119.832)	76-33	76	373.725	0	0	1	8	0.966702207	10.8434976	0
LINESTRING(696569.120 4655119.832,696563.625 4655128.612)	76-34	76	373.688	0	0	1	8	0.964027556	10.0627658	0
LINESTRING(696563.625 4655128.612,696558.130 4655137.392)	76-35	76	373.650	0	0	1	8	0.960284675	11.0169936	0
LINESTRING(696558.130 4655137.392,696552.635 4655146.172)	76-36	76	373.613	0	0	1	8	0.956095314	9.02179	0
LINESTRING(696552.635 4655146.172,696547.140 4655154.951)	76-37	76	373.575	0	0	1	8	0.952223546	10.7567496	0
LINESTRING(696547.140 4655154.951,696541.645 4655163.731)	76-38	76	373.538	0	0	1	8	0.949080839	10.0627658	0
LINESTRING(696541.645 4655163.731,696536.150 4655172.511)	76-39	76	373.500	0	0	1	8	0.946318113	9.36878192	0
LINESTRING(696536.150 4655172.511,696530.655 4655181.291)	76-40	76	373.463	0	0	1	8	0.943045509	10.8434976	0
LINESTRING(696530.655 4655181.291,696525.160 4655190.070)	76-41	76	373.425	0	0	1	8	0.938211605	10.5832537	0
LINESTRING(696525.160 4655190.070,696519.665 4655198.850)	76-42	76	373.388	0	0	1	8	0.929892955	11.7109774	0
LINESTRING(696519.665 4655198.850,696514.170 4655207.630)	76-43	76	373.350	0	0	1	8	0.927204915	13.8796769	0
LINESTRING(697435.210 4655355.730,697464.410 4655276.900)	77-0	77	382.060	0	0	1	8	0	4.36619755	0
LINESTRING(697302.070 4655233.670,697304.583 4655228.804)	78-0	78	374.769	0	0	1	8	0.974240178	9.67494522	0
LINESTRING(697304.583 4655228.804,697307.097 4655223.938)	78-1	78	374.787	0	0	1	8	0.972638789	10.224658	0
LINESTRING(697307.097 4655223.938,697309.610 4655219.071)	78-2	78	374.806	0	0	1	8	0.970347224	8.79540475	0
LINESTRING(697309.610 4655219.071,697312.123 4655214.205)	78-3	78	374.825	0	0	1	8	0.967359752	10.5544857	0
LINESTRING(697312.123 4655214.205,697314.637 4655209.339)	78-4	78	374.844	0	0	1	8	0.963681934	9.78488778	0
LINESTRING(697314.637 4655209.339,697317.150 4655204.473)	78-5	78	374.862	0	0	1	8	0.959344052	10.8843134	0
LINESTRING(697317.150 4655204.473,697319.663 4655199.607)	78-6	78	374.881	0	0	1	8	0.954409792	10.5544857	0
LINESTRING(697319.663 4655199.607,697322.177 4655194.740)	78-7	78	374.900	0	0	1	8	0.948978139	11.5439687	0
LINESTRING(697322.177 4655194.740,697324.690 4655189.874)	78-8	78	374.919	0	0	1	8	0.943173147	10.224658	0
LINESTRING(697324.690 4655189.874,697327.203 4655185.008)	78-9	78	374.937	0	0	1	8	0.937131902	10.1147155	0
LINESTRING(697327.203 4655185.008,697329.717 4655180.142)	78-10	78	374.956	0	0	1	8	0.931002169	8.57551963	0
LINESTRING(697329.717 4655180.142,697332.230 4655175.276)	78-11	78	374.975	0	0	1	8	0.924948469	9.12523243	0
LINESTRING(697332.230 4655175.276,697334.743 4655170.410)	78-12	78	374.993	0	0	1	8	0.919151109	12.4235092	0
LINESTRING(697334.743 4655170.410,697337.257 4655165.543)	78-13	78	375.012	0	0	1	8	0.913779078	8.68546219	0
LINESTRING(697337.257 4655165.543,697339.770 4655160.677)	78-14	78	375.031	0	0	1	8	0.908944415	9.01528987	0
LINESTRING(697339.770 4655160.677,697342.283 4655155.811)	78-15	78	375.050	0	0	1	8	0.904706896	10.1147155	0
LINESTRING(697342.283 4655155.811,697344.797 4655150.945)	78-16	78	375.068	0	0	1	8	0.901230598	11.3240836	0
LINESTRING(697344.797 4655150.945,697347.310 4655146.079)	78-17	78	375.087	0	0	1	8	0.899166707	10.9942559	0
LINESTRING(697347.310 4655146.079,697349.823 4655141.212)	78-18	78	375.106	0	0	1	8	0.898886126	12.6433943	0
LINESTRING(697349.823 4655141.212,697352.337 4655136.346)	78-19	78	375.125	0	0	1	8	0.898902605	8.57551963	0
LINESTRING(697352.337 4655136.346,697354.850 4655131.480)	78-20	78	375.143	0	0	1	8	0.899074639	10.5544857	0
LINESTRING(697354.850 4655131.480,697357.363 4655126.614)	78-21	78	375.162	0	0	1	8	0.899825951	11.2141411	0
LINESTRING(697357.363 4655126.614,697359.877 4655121.748)	78-22	78	375.181	0	0	1	8	0.901438139	10.3346006	0
LINESTRING(697359.877 4655121.748,697362.390 4655116.881)	78-23	78	375.200	0	0	1	8	0.903887439	9.01528987	0
LINESTRING(697362.390 4655116.881,697364.903 4655112.015)	78-24	78	375.218	0	0	1	8	0.90713341	10.8843134	0
LINESTRING(697364.903 4655112.015,697367.417 4655107.149)	78-25	78	375.237	0	0	1	8	0.911136068	9.45506011	0
LINESTRING(697367.417 4655107.149,697369.930 4655102.283)	78-26	78	375.256	0	0	1	8	0	10.6644283	0
LINESTRING(697369.930 4655102.283,697372.443 4655097.417)	78-27	78	375.274	0	0	1	8	0.921208185	9.67494522	0
LINESTRING(697372.443 4655097.417,697374.957 4655092.550)	78-28	78	375.293	0	0	1	8	0.927083482	9.89483034	0
LINESTRING(697374.957 4655092.550,697377.470 4655087.684)	78-29	78	375.312	0	0	1	8	0.933301283	11.1041985	0
LINESTRING(697377.470 4655087.684,697379.983 4655082.818)	78-30	78	375.331	0	0	1	8	0.939643215	11.5439687	0
LINESTRING(697379.983 4655082.818,697382.497 4655077.952)	78-31	78	375.349	0	0	1	8	0.94587584	11.4340262	0
LINESTRING(697382.497 4655077.952,697385.010 4655073.086)	78-32	78	375.368	0	0	1	8	0.951787396	11.8737964	0
LINESTRING(697385.010 4655073.086,697387.523 4655068.220)	78-33	78	375.387	0	0	1	8	0.957219523	10.4445431	0
LINESTRING(697387.523 4655068.220,697390.037 4655063.353)	78-34	78	375.406	0	0	1	8	0.962060943	9.01528987	0
LINESTRING(697390.037 4655063.353,697392.550 4655058.487)	78-35	78	375.424	0	0	1	8	0.966148022	10.8843134	0
LINESTRING(697392.550 4655058.487,697395.063 4655053.621)	78-36	78	375.443	0	0	1	8	0.969049443	11.4340262	0
LINESTRING(697395.063 4655053.621,697397.577 4655048.755)	78-37	78	375.462	0	0	1	8	0.969933149	9.45506011	0
LINESTRING(697397.577 4655048.755,697400.090 4655043.889)	78-38	78	375.480	0	0	1	8	0.969966821	10.5544857	0
LINESTRING(697400.090 4655043.889,697402.603 4655039.022)	78-39	78	375.499	0	0	1	8	0.969956074	10.3346006	0
LINESTRING(697402.603 4655039.022,697405.117 4655034.156)	78-40	78	375.518	0	0	1	8	0.969873798	11.3240836	0
LINESTRING(697405.117 4655034.156,697407.630 4655029.290)	78-41	78	375.537	0	0	1	8	0.969573271	10.1147155	0
LINESTRING(697407.630 4655029.290,697410.143 4655024.424)	78-42	78	375.555	0	0	1	8	0.969024279	8.90534731	0
LINESTRING(697410.143 4655024.424,697412.657 4655019.558)	78-43	78	375.574	0	0	1	8	0.968292058	11.2141411	0
LINESTRING(697412.657 4655019.558,697415.170 4655014.691)	78-44	78	375.593	0	0	1	8	0.967508658	10.1147155	0
LINESTRING(697415.170 4655014.691,697417.683 4655009.825)	78-45	78	375.612	0	0	1	8	0.966884324	11.2141411	0
LINESTRING(697417.683 4655009.825,697420.197 4655004.959)	78-46	78	375.630	0	0	1	8	0.966692909	10.9942559	0
LINESTRING(697420.197 4655004.959,697422.710 4655000.093)	78-47	78	375.649	0	0	1	8	0.966691393	10.0047729	0
LINESTRING(697422.710 4655000.093,697425.223 4654995.227)	78-48	78	375.668	0	0	1	8	0.966720473	10.224658	0
LINESTRING(697425.223 4654995.227,697427.737 4654990.360)	78-49	78	375.687	0	0	1	8	0.966879416	9.12523243	0
LINESTRING(697427.737 4654990.360,697430.250 4654985.494)	78-50	78	375.705	0	0	1	8	0.96729927	9.34511755	0
LINESTRING(697430.250 4654985.494,697432.763 4654980.628)	78-51	78	375.724	0	0	1	8	0.967977872	9.45506011	0
LINESTRING(697432.763 4654980.628,697435.277 4654975.762)	78-52	78	375.743	0	0	1	8	0.968860345	10.5544857	0
LINESTRING(697435.277 4654975.762,697437.790 4654970.896)	78-53	78	375.761	0	0	1	8	0.9698345	9.67494522	0
LINESTRING(697437.790 4654970.896,697440.303 4654966.030)	78-54	78	375.780	0	0	1	8	0.970706043	10.5544857	0
LINESTRING(697440.303 4654966.030,697442.817 4654961.163)	78-55	78	375.799	0	0	1	8	0.971163304	10.1147155	0
LINESTRING(697442.817 4654961.163,697445.330 4654956.297)	78-56	78	375.818	0	0	1	8	0.971196258	10.4445431	0
LINESTRING(697445.330 4654956.297,697447.843 4654951.431)	78-57	78	375.836	0	0	1	8	0.971183124	10.3346006	0
LINESTRING(697447.843 4654951.431,697450.357 4654946.565)	78-58	78	375.855	0	0	1	8	0.971089399	9.78488778	0
LINESTRING(697450.357 4654946.565,697452.870 4654941.699)	78-59	78	375.874	0	0	1	8	0.970710538	9.56500267	0
LINESTRING(697452.870 4654941.699,697455.383 4654936.832)	78-60	78	375.893	0	0	1	8	0.970168923	11.2141411	0
LINESTRING(697455.383 4654936.832,697457.897 4654931.966)	78-61	78	375.911	0	0	1	8	0.968585146	10.5544857	0
LINESTRING(697457.897 4654931.966,697460.410 4654927.100)	78-62	78	375.930	0	0	1	8	0.967984053	11.6539113	0
LINESTRING(697191.120 4655154.850,697188.821 4655162.154)	79-0	79	375.965	0	0	1	8	0	0.218721705	0
LINESTRING(697188.821 4655162.154,697186.523 4655169.457)	79-1	79	375.931	0	0	1	8	0.960215491	0	0
LINESTRING(697186.523 4655169.457,697184.224 4655176.761)	79-2	79	375.896	0	0	1	8	0.953404394	0	0
LINESTRING(697184.224 4655176.761,697181.926 4655184.064)	79-3	79	375.861	0	0	1	8	0.946678244	0	0
LINESTRING(697181.926 4655184.064,697179.627 4655191.368)	79-4	79	375.827	0	0	1	8	0.940484088	0	0
LINESTRING(697179.627 4655191.368,697177.329 4655198.672)	79-5	79	375.792	0	0	1	8	0.935154226	0	0
LINESTRING(697177.329 4655198.672,697175.030 4655205.975)	79-6	79	375.757	0	0	1	8	0.931044024	0	0
LINESTRING(697175.030 4655205.975,697172.732 4655213.279)	79-7	79	375.723	0	0	1	8	0.929054023	0	0
LINESTRING(697172.732 4655213.279,697170.433 4655220.583)	79-8	79	375.688	0	0	1	8	0	0.218721705	0
LINESTRING(697170.433 4655220.583,697168.135 4655227.886)	79-9	79	375.653	0	0	1	8	0.928991411	0	0
LINESTRING(697168.135 4655227.886,697165.836 4655235.190)	79-10	79	375.619	0	0	1	8	0	0.218721705	0
LINESTRING(697165.836 4655235.190,697163.538 4655242.493)	79-11	79	375.584	0	0	1	8	0.931624906	0	0
LINESTRING(697163.538 4655242.493,697161.239 4655249.797)	79-12	79	375.549	0	0	1	8	0.934732795	0	0
LINESTRING(697161.239 4655249.797,697158.941 4655257.101)	79-13	79	375.514	0	0	1	8	0	0.218721705	0
LINESTRING(697158.941 4655257.101,697156.642 4655264.404)	79-14	79	375.480	0	0	1	8	0.944352677	0	0
LINESTRING(697156.642 4655264.404,697154.344 4655271.708)	79-15	79	375.445	0	0	1	8	0.950635331	0	0
LINESTRING(697154.344 4655271.708,697152.045 4655279.011)	79-16	79	375.410	0	0	1	8	0.957428895	0	0
LINESTRING(697152.045 4655279.011,697149.747 4655286.315)	79-17	79	375.376	0	0	1	8	0.964241855	0	0
LINESTRING(697149.747 4655286.315,697147.448 4655293.619)	79-18	79	375.341	0	0	1	8	0	0.218721705	0
LINESTRING(697147.448 4655293.619,697145.150 4655300.922)	79-19	79	375.306	0	0	1	8	0.976148991	0	0
LINESTRING(697145.150 4655300.922,697142.851 4655308.226)	79-20	79	375.272	0	0	1	8	0.980254126	0	0
LINESTRING(697142.851 4655308.226,697140.553 4655315.530)	79-21	79	375.237	0	0	1	8	0	0.218721705	0
LINESTRING(697140.553 4655315.530,697138.254 4655322.833)	79-22	79	375.202	0	0	1	8	0.982117602	0	0
LINESTRING(697138.254 4655322.833,697135.956 4655330.137)	79-23	79	375.168	0	0	1	8	0.982103395	0	0
LINESTRING(697135.956 4655330.137,697133.657 4655337.440)	79-24	79	375.133	0	0	1	8	0	0.218721705	0
LINESTRING(697133.657 4655337.440,697131.359 4655344.744)	79-25	79	375.098	0	0	1	8	0.981267399	0	0
LINESTRING(697131.359 4655344.744,697129.060 4655352.048)	79-26	79	375.064	0	0	1	8	0.980048389	0	0
LINESTRING(697129.060 4655352.048,697126.762 4655359.351)	79-27	79	375.029	0	0	1	8	0.978441275	0	0
LINESTRING(697126.762 4655359.351,697124.463 4655366.655)	79-28	79	374.994	0	0	1	8	0.976643598	0	0
LINESTRING(697124.463 4655366.655,697122.165 4655373.959)	79-29	79	374.960	0	0	1	8	0.974906635	0	0
LINESTRING(697122.165 4655373.959,697119.866 4655381.262)	79-30	79	374.925	0	0	1	8	0	0.218721705	0
LINESTRING(697119.866 4655381.262,697117.568 4655388.566)	79-31	79	374.890	0	0	1	8	0	0.218721705	0
LINESTRING(697117.568 4655388.566,697115.269 4655395.869)	79-32	79	374.856	0	0	1	8	0.973127125	0	0
LINESTRING(697115.269 4655395.869,697112.971 4655403.173)	79-33	79	374.821	0	0	1	8	0	0.218721705	0
LINESTRING(697112.971 4655403.173,697110.672 4655410.477)	79-34	79	374.786	0	0	1	8	0	0.218721705	0
LINESTRING(697110.672 4655410.477,697108.374 4655417.780)	79-35	79	374.751	0	0	1	8	0	0.218721705	0
LINESTRING(697108.374 4655417.780,697106.075 4655425.084)	79-36	79	374.717	0	0	1	8	0	0.218721705	0
LINESTRING(697106.075 4655425.084,697103.777 4655432.387)	79-37	79	374.682	0	0	1	8	0.97716107	0	0
LINESTRING(697103.777 4655432.387,697101.478 4655439.691)	79-38	79	374.647	0	0	1	8	0.979037782	0	0
LINESTRING(697101.478 4655439.691,697099.180 4655446.995)	79-39	79	374.613	0	0	1	8	0.980887267	0	0
LINESTRING(697099.180 4655446.995,697096.881 4655454.298)	79-40	79	374.578	0	0	1	8	0.982361743	0	0
LINESTRING(697096.881 4655454.298,697094.583 4655461.602)	79-41	79	374.543	0	0	1	8	0	0.218721705	0
LINESTRING(697094.583 4655461.602,697092.284 4655468.906)	79-42	79	374.509	0	0	1	8	0	0.218721705	0
LINESTRING(697092.284 4655468.906,697089.986 4655476.209)	79-43	79	374.474	0	0	1	8	0	0.218721705	0
LINESTRING(697089.986 4655476.209,697087.687 4655483.513)	79-44	79	374.439	0	0	1	8	0.982847958	0	0
LINESTRING(697087.687 4655483.513,697085.389 4655490.816)	79-45	79	374.405	0	0	1	8	0.981714035	0	0
LINESTRING(697085.389 4655490.816,697083.090 4655498.120)	79-46	79	374.370	0	0	1	8	0.981060557	0	0
LINESTRING(694346.160 4652779.390,694350.718 4652770.306)	8-0	8	356.860	0	0	1	8	0.916628472	0	0
LINESTRING(694350.718 4652770.306,694355.276 4652761.222)	8-1	8	356.770	0	0	1	8	0.91739023	0	0
LINESTRING(694355.276 4652761.222,694359.833 4652752.137)	8-2	8	356.680	0	0	1	8	0	0.218270543	0
LINESTRING(694359.833 4652752.137,694364.391 4652743.053)	8-3	8	356.590	0	0	1	8	0	0.218270543	0
LINESTRING(694364.391 4652743.053,694368.949 4652733.969)	8-4	8	356.500	0	0	1	8	0.918777944	0	0
LINESTRING(694368.949 4652733.969,694373.507 4652724.885)	8-5	8	356.410	0	0	1	8	0.91888643	0	0
LINESTRING(694373.507 4652724.885,694378.065 4652715.801)	8-6	8	356.320	0	0	1	8	0.918891556	0	0
LINESTRING(694378.065 4652715.801,694382.623 4652706.717)	8-7	8	356.230	0	0	1	8	0.918881649	0	0
LINESTRING(694382.623 4652706.717,694387.180 4652697.632)	8-8	8	356.140	0	0	1	8	0.918825595	0	0
LINESTRING(694387.180 4652697.632,694391.738 4652688.548)	8-9	8	356.050	0	0	1	8	0.918711655	0	0
LINESTRING(694391.738 4652688.548,694396.296 4652679.464)	8-10	8	355.960	0	0	1	8	0.918550468	0	0
LINESTRING(694396.296 4652679.464,694400.854 4652670.380)	8-11	8	355.870	0	0	1	8	0.918339171	0	0
LINESTRING(694400.854 4652670.380,694405.412 4652661.296)	8-12	8	355.780	0	0	1	8	0.918068926	0	0
LINESTRING(694405.412 4652661.296,694409.969 4652652.211)	8-13	8	355.690	0	0	1	8	0.917729985	0	0
LINESTRING(694409.969 4652652.211,694414.527 4652643.127)	8-14	8	355.600	0	0	1	8	0.917312127	0	0
LINESTRING(694414.527 4652643.127,694419.085 4652634.043)	8-15	8	355.510	0	0	1	8	0.916804171	0	0
LINESTRING(694419.085 4652634.043,694423.643 4652624.959)	8-16	8	355.420	0	0	1	8	0.916194672	0	0
LINESTRING(694423.643 4652624.959,694428.201 4652615.875)	8-17	8	355.330	0	0	1	8	0.915472975	0	0
LINESTRING(694428.201 4652615.875,694432.759 4652606.791)	8-18	8	355.240	0	0	1	8	0	0.218270543	0
LINESTRING(694432.759 4652606.791,694437.316 4652597.706)	8-19	8	355.150	0	0	1	8	0.913658359	0	0
LINESTRING(694437.316 4652597.706,694441.874 4652588.622)	8-20	8	355.060	0	0	1	8	0.912553387	0	0
LINESTRING(694441.874 4652588.622,694446.432 4652579.538)	8-21	8	354.970	0	0	1	8	0	0.218270543	0
LINESTRING(694446.432 4652579.538,694450.990 4652570.454)	8-22	8	354.880	0	0	1	8	0.909937859	0	0
LINESTRING(694450.990 4652570.454,694455.548 4652561.370)	8-23	8	354.790	0	0	1	8	0.908432905	0	0
LINESTRING(694455.548 4652561.370,694460.105 4652552.285)	8-24	8	354.700	0	0	1	8	0.906806446	0	0
LINESTRING(694460.105 4652552.285,694464.663 4652543.201)	8-25	8	354.610	0	0	1	8	0.905070565	0	0
LINESTRING(694464.663 4652543.201,694469.221 4652534.117)	8-26	8	354.520	0	0	1	8	0.903240153	0	0
LINESTRING(694469.221 4652534.117,694473.779 4652525.033)	8-27	8	354.430	0	0	1	8	0	0.218270543	0
LINESTRING(694473.779 4652525.033,694478.337 4652515.949)	8-28	8	354.340	0	0	1	8	0.899360374	0	0
LINESTRING(694478.337 4652515.949,694482.895 4652506.865)	8-29	8	354.250	0	0	1	8	0.897341319	0	0
LINESTRING(694482.895 4652506.865,694487.452 4652497.780)	8-30	8	354.160	0	0	1	8	0.895286779	0	0
LINESTRING(694487.452 4652497.780,694492.010 4652488.696)	8-31	8	354.070	0	0	1	8	0.8932079	0	0
LINESTRING(694492.010 4652488.696,694496.568 4652479.612)	8-32	8	353.980	0	0	1	8	0.89111544	0	0
LINESTRING(694496.568 4652479.612,694501.126 4652470.528)	8-33	8	353.890	0	0	1	8	0.889020516	0	0
LINESTRING(694501.126 4652470.528,694505.684 4652461.444)	8-34	8	353.800	0	0	1	8	0	0.218270543	0
LINESTRING(694505.684 4652461.444,694510.241 4652452.359)	8-35	8	353.710	0	0	1	8	0.884869417	0	0
LINESTRING(694510.241 4652452.359,694514.799 4652443.275)	8-36	8	353.620	0	0	1	8	0.882835024	0	0
LINESTRING(694514.799 4652443.275,694519.357 4652434.191)	8-37	8	353.530	0	0	1	8	0.880839805	0	0
LINESTRING(694519.357 4652434.191,694523.915 4652425.107)	8-38	8	353.440	0	0	1	8	0.878889236	0	0
LINESTRING(694523.915 4652425.107,694528.473 4652416.023)	8-39	8	353.350	0	0	1	8	0.876985467	0	0
LINESTRING(694528.473 4652416.023,694533.031 4652406.939)	8-40	8	353.260	0	0	1	8	0.875126955	0	0
LINESTRING(694533.031 4652406.939,694537.588 4652397.854)	8-41	8	353.170	0	0	1	8	0.873308182	0	0
LINESTRING(694537.588 4652397.854,694542.146 4652388.770)	8-42	8	353.080	0	0	1	8	0.871519431	0	0
LINESTRING(694542.146 4652388.770,694546.704 4652379.686)	8-43	8	352.990	0	0	1	8	0.869746687	0	0
LINESTRING(694546.704 4652379.686,694551.262 4652370.602)	8-44	8	352.900	0	0	1	8	0.867971677	0	0
LINESTRING(694551.262 4652370.602,694555.820 4652361.518)	8-45	8	352.810	0	0	1	8	0.866171992	0	0
LINESTRING(694555.820 4652361.518,694560.377 4652352.433)	8-46	8	352.720	0	0	1	8	0.864321203	0	0
LINESTRING(694560.377 4652352.433,694564.935 4652343.349)	8-47	8	352.630	0	0	1	8	0.862388485	0	0
LINESTRING(694564.935 4652343.349,694569.493 4652334.265)	8-48	8	352.540	0	0	1	8	0.860339118	0	0
LINESTRING(694569.493 4652334.265,694574.051 4652325.181)	8-49	8	352.450	0	0	1	8	0.858128008	0	0
LINESTRING(694574.051 4652325.181,694578.609 4652316.097)	8-50	8	352.360	0	0	1	8	0.855727241	0	0
LINESTRING(694578.609 4652316.097,694583.167 4652307.013)	8-51	8	352.270	0	0	1	8	0.852979517	0	0
LINESTRING(694583.167 4652307.013,694587.724 4652297.928)	8-52	8	352.180	0	0	1	8	0.850340225	0	0
LINESTRING(694587.724 4652297.928,694592.282 4652288.844)	8-53	8	352.090	0	0	1	8	0.84512451	0	0
LINESTRING(694592.282 4652288.844,694596.840 4652279.760)	8-54	8	352.000	0	0	1	8	0.838280812	0	0
LINESTRING(696527.000 4654584.590,696531.977 4654589.736)	80-0	80	370.109	0	0	1	8	0.999999949	17.9017504	0
LINESTRING(696531.977 4654589.736,696536.954 4654594.883)	80-1	80	370.217	0	0	1	8	0.999999866	16.2492811	0
LINESTRING(696536.954 4654594.883,696541.932 4654600.029)	80-2	80	370.326	0	0	1	8	0.999999631	16.2492811	0
LINESTRING(696541.932 4654600.029,696546.909 4654605.175)	80-3	80	370.435	0	0	1	8	0.999998944	17.3050254	0
LINESTRING(696546.909 4654605.175,696551.886 4654610.322)	80-4	80	370.543	0	0	1	8	0.999997072	17.5804369	0
LINESTRING(696551.886 4654610.322,696556.863 4654615.468)	80-5	80	370.652	0	0	1	8	0.999992281	16.0197715	0
LINESTRING(696556.863 4654615.468,696561.840 4654620.614)	80-6	80	370.761	0	0	1	8	0.999979397	17.8558485	0
LINESTRING(696561.840 4654620.614,696566.817 4654625.760)	80-7	80	370.870	0	0	1	8	0.999941831	16.7083004	0
LINESTRING(696566.817 4654625.760,696571.795 4654630.907)	80-8	80	370.978	0	0	1	8	0.999833361	19.2788081	0
LINESTRING(696571.795 4654630.907,696576.772 4654636.053)	80-9	80	371.087	0	0	1	8	0.99954935	18.2230639	0
LINESTRING(696576.772 4654636.053,696581.749 4654641.199)	80-10	80	371.196	0	0	1	8	0.998898847	17.3968292	0
LINESTRING(696581.749 4654641.199,696586.726 4654646.346)	80-11	80	371.304	0	0	1	8	0.997599728	16.9837119	0
LINESTRING(696586.726 4654646.346,696591.703 4654651.492)	80-12	80	371.413	0	0	1	8	0.995314109	18.0394562	0
LINESTRING(696591.703 4654651.492,696596.680 4654656.638)	80-13	80	371.522	0	0	1	8	0.991722568	16.341085	0
LINESTRING(696596.680 4654656.638,696601.658 4654661.785)	80-14	80	371.630	0	0	1	8	0.718982006	18.4525735	0
LINESTRING(696601.658 4654661.785,696606.635 4654666.931)	80-15	80	371.739	0	0	1	8	0.980140325	17.0296138	0
LINESTRING(696606.635 4654666.931,696611.612 4654672.077)	80-16	80	371.848	0	0	1	8	0.972924497	16.8460061	0
LINESTRING(696611.612 4654672.077,696616.589 4654677.223)	80-17	80	371.957	0	0	1	8	0.966684509	16.6164965	0
LINESTRING(696616.589 4654677.223,696621.566 4654682.370)	80-18	80	372.065	0	0	1	8	0.964498254	16.7542023	0
LINESTRING(696621.566 4654682.370,696626.543 4654687.516)	80-19	80	372.174	0	0	1	8	0.964550922	16.1574773	0
LINESTRING(696626.543 4654687.516,696631.521 4654692.662)	80-20	80	372.283	0	0	1	8	0.965217018	16.5246927	0
LINESTRING(696631.521 4654692.662,696636.498 4654697.809)	80-21	80	372.391	0	0	1	8	0.967953909	17.1673196	0
LINESTRING(696636.498 4654697.809,696641.475 4654702.955)	80-22	80	372.500	0	0	1	8	0.973235698	16.5705946	0
LINESTRING(696641.475 4654702.955,696646.452 4654708.101)	80-23	80	372.609	0	0	1	8	0.980314989	17.3050254	0
LINESTRING(696646.452 4654708.101,696651.429 4654713.248)	80-24	80	372.717	0	0	1	8	0.988063358	17.6722408	0
LINESTRING(696651.429 4654713.248,696656.407 4654718.394)	80-25	80	372.826	0	0	1	8	0.995062224	16.7542023	0
LINESTRING(696656.407 4654718.394,696661.384 4654723.540)	80-26	80	372.935	0	0	1	8	0.99937143	16.8001042	0
LINESTRING(696661.384 4654723.540,696666.361 4654728.687)	80-27	80	373.043	0	0	1	8	0.999986905	14.0000868	0
